tyr,tyr_st,val,val_st,rog_pro_noh,rmsd_pro_noh,rmsd_pro_noh_sd,rmsd_bs_noh,rmsd_bs_noh_sd,rmsd_bs_bb,rmsd_bs_bb_sd,b_para,b_anti,h_3.10,halpha,turn,bend,random.coil,ip,molecular.weight,aromaticity,instability,gravy,X.g,X.a,X.v,X.l,X.i,X.p,X.f
-0.7978233952358944,-0.6495018046559001,0.23272978733662295,0.929786403616099,0.4867669156880131,-0.187582917140261,0.5760251417641227,-0.6746225243202366,-0.3751427454993575,-0.6569719383687108,0.2574626385573805,0.1948692337100511,0.7312802630589841,0.1828377753472402,0.9773197738872524,0.3736919925656485,-1.1432378940603476,-0.4335089569818238,1.0440861337507625,1.0949439061748156,1.4297008811719178,1.2633910259094294,-1.101486116212466,-0.18890817409655297,-0.1322127239290453,-0.30877610051700105,-1.1016540343544339,0.4516539146842017,-2.9076701075853593,1.2183730313728975
-0.8243480794236014,-0.12632635599293476,-0.064454451962916,0.21271920701768657,-0.32451127712534206,0.3672461430591317,1.5669884396344025,-0.14023834528119142,-0.5859506630683885,-1.824737123861828,-1.5590479585855967,-0.9665434760406962,0.34541460174341276,-0.7653563507804172,-0.6040950067084402,1.273781422621698,-1.2557019724499732,0.4921921482388364,-0.22960061276708837,-0.006601963819189067,-0.5066981731460481,-0.0103586169672129,0.29726884686264465,-0.18890817409655297,-0.1322127239290453,-0.30877610051700105,0.2682139266233134,0.4516539146842017,-2.9076701075853593,-0.7819118578102777
0.2813823227353406,1.024833906221081,0.8849291741593323,0.715993174929136,-0.9735338313760262,-0.015808807980497504,1.1787164889468713,0.49500425438522566,2.2722709531540946,1.311074737429709,2.320844250009777,0.1948692337100511,0.7312802630589841,-0.45845601479535175,-0.7073560128741798,2.378208871619007,-1.4348559157195049,-0.6941157790108682,-0.22960061276708837,-0.14591602709911067,-0.5066981731460481,0.5152852491607025,0.9100088264700332,-0.18890817409655297,-0.1322127239290453,-0.30877610051700105,0.2682139266233134,0.4516539146842017,0.34391796971439736,1.2183730313728975
0.37490608078238213,-0.6228645817215811,-0.4936506614030019,-0.16525516035039312,0.8112781928133552,1.8493175967654263,0.7002592716559295,-0.0646625997659956,-0.5051429583525746,0.10285728928140113,-0.2506970511512088,0.1948692337100511,0.2837918802517768,0.7779333761164243,0.37854563660487317,-0.4012548860398043,0.3677079717925582,-0.6775509504469844,-0.22960061276708837,-1.0658031065415696,-0.5066981731460481,0.2301891237912327,1.326475223192381,-0.18890817409655297,-0.1322127239290453,1.0999087453443428,0.2682139266233134,-0.946838251074794,0.34391796971439736,1.2183730313728975
2.393443813764861,2.0173740230142942,2.7409347494189547,3.3324764034091006,-0.8112781928133552,1.2289517672346615,0.4780060131551598,1.7135686947028284,1.4458721307033044,2.0942632110792876,1.699963975276163,-0.662167959346329,-0.1272239291508405,-3.0707016558982687,-0.015442107768049718,-0.4862067404058713,1.4376026397729484,0.8436547025342468,-0.22960061276708837,-0.19322426796423706,-0.5066981731460481,-1.7384854794815277,0.5068289310890508,-0.18890817409655297,-0.1322127239290453,-0.30877610051700105,1.794499511506211,0.4516539146842017,0.34391796971439736,-0.7819118578102777
0.42498808509536873,-1.3884709147148842,-1.304551467730445,-1.231127249819905,0.32451127712534206,0.7793609571321465,1.0327276588166625,-1.4779165179058231,-2.3536235582581373,-1.2065378839530885,-1.258788542213692,0.1948692337100511,-0.5046892600131475,-2.6008064686267445,-0.160003581743597,1.290958927749758,0.5977784167598943,0.10486467141451551,-0.22960061276708837,0.23136658172778665,-0.5066981731460481,-0.07721102899722507,0.14143551362640186,-0.18890817409655297,-0.1322127239290453,-0.30877610051700105,0.2682139266233134,0.4516539146842017,0.34391796971439736,-0.7819118578102777
2.2567033583784593,0.8187616298637909,1.2881483002167382,0.2561035006821859,-0.8112781928133552,0.01568495381899015,0.3048282018301185,-2.390893400958999,-1.1511807718860292,0.13351625058823674,-0.2506970511512088,0.4628217042222906,-0.4874349276468202,1.0065189078307026,0.6550819729212617,0.06724904310355649,-0.7511553317626667,0.365681703411696,-0.22960061276708837,1.5358790889483909,1.4297008811719178,-0.23999228627505315,0.5630482595541334,-0.18890817409655297,-2.812881714232344,1.0999087453443428,-1.1016540343544339,0.4516539146842017,-2.9076701075853593,1.2183730313728975
0.15035672355520197,0.5014989525928983,0.18818785518461267,0.2994411129420533,0.6490225542506841,0.9906518815402496,1.0327276588166625,0.3284180264485699,0.9031020530256324,1.0489202294233226,1.1265315101870141,-0.662167959346329,0.04465257364935029,1.4408236495541633,-0.8136663762620996,0.3425627329554746,-1.8533020486202822,1.2612893130623848,-0.22960061276708837,-0.14591602709911067,-0.5066981731460481,0.5152852491607025,0.9100088264700332,-0.18890817409655297,-0.1322127239290453,-0.30877610051700105,0.2682139266233134,0.4516539146842017,0.34391796971439736,1.2183730313728975
1.0031902401799953,-1.0039760093252146,-0.9221299076830759,-0.6649977260251402,0.0,-0.5512909495087182,-1.163755179536005,-1.0854255051942543,-0.841727948863485,-0.3043282244257269,-1.1875308622198206,0.4628217042222906,-0.1272239291508405,-0.528513584087239,0.37854563660487317,-0.12625816413488178,0.1317007998411079,0.11963274766429531,-0.22960061276708837,0.23136658172778665,-0.5066981731460481,-0.07721102899722507,0.14143551362640186,-0.18890817409655297,-0.1322127239290453,-0.30877610051700105,0.2682139266233134,0.4516539146842017,0.34391796971439736,-0.7819118578102777
0.6232019000776858,-0.7562114167440794,-0.3298603205117969,0.0387123186975408,-0.6490225542506841,-1.1785228772334775,-1.5260056039227625,0.3885738181342451,-1.6342314816290224,-1.9636522536029117,-1.843092045821726,0.4628217042222906,-0.7875367834127789,-1.0822076417368431,-0.6726012743694639,0.8047639581063224,-1.0003793843222004,1.523101477493657,-0.22960061276708837,-0.4678818305039846,-0.5066981731460481,0.2301891237912327,0.8562572804080056,-0.18890817409655297,-0.1322127239290453,1.0999087453443428,0.2682139266233134,-0.946838251074794,0.34391796971439736,1.2183730313728975
0.6634667729589655,0.8187616298637909,-0.2561196979881639,0.2561035006821859,-0.8112781928133552,-2.055113783446534,-2.0630604173856586,-1.8884284705523546,-1.4196614768758704,-1.1491958702829903,-1.843092045821726,0.1948692337100511,-0.6402295373053478,-0.24166716105461303,-0.21981685134911647,0.420590541154795,0.42237037290308166,-0.0749655270643446,-0.22960061276708837,-0.4678818305039846,-0.5066981731460481,0.2301891237912327,0.8562572804080056,-0.18890817409655297,-0.1322127239290453,1.0999087453443428,0.2682139266233134,-0.946838251074794,0.34391796971439736,1.2183730313728975
1.5683201588755524,0.5404606940866503,0.6187823125228121,0.572837817938181,-0.8112781928133552,-0.5987364897199013,-0.4350811466627658,-0.3636559328152441,0.672343854988903,-1.4767406239826812,-1.4435194844253918,-0.08175721065943602,-1.169524432341102,1.1004469947702893,-0.6040950067084402,-0.19951721622612517,0.4631527434868536,0.683982283271337,-0.22960061276708837,-0.4678818305039846,-0.5066981731460481,0.2301891237912327,0.8562572804080056,-0.18890817409655297,-0.1322127239290453,1.0999087453443428,0.2682139266233134,-0.946838251074794,0.34391796971439736,1.2183730313728975
-0.18631797691453028,-0.23839781324458986,1.4035950937075257,2.778553463855669,0.4867669156880131,0.1496274390739293,0.07960811374333598,0.6378913771237399,-0.34982441116431445,0.18774261624675773,0.99754772926145,-2.642839580153745,0.8662703762490878,1.6437182761075169,-0.4063704546660652,-0.12625816413488178,-1.12726857385957,0.45030540895842164,1.0440861337507625,1.3529039269319232,1.4297008811719178,1.1837637757915171,-1.2833289092812743,-0.18890817409655297,-0.1322127239290453,-0.30877610051700105,-1.1016540343544339,0.4516539146842017,0.34391796971439736,1.2183730313728975
